state,decision_year,lag_year,crop,ranking_definition,lag_score,lag_score_rank,lag_score_z,lag_score_top,lag_acreage_share,observed_acreage_share,acreage_share_change,lag_acreage_rank,acreage_rank,acreage_rank_change,score_rank,score_rank_change,lag_acreage_top,acreage_top,timing_status,claim_level
New York,2023,2022,winter_wheat,standardized_revenue,690.7149612,2,-0.464696488636,False,0.0933333333333,0.0974025974026,0.00406926406926,3,3,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New York,2024,2023,corn,standardized_revenue,805.3533486,1,1.12447193212,True,0.675324675325,0.668852459016,-0.00647221630828,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New York,2024,2023,soybeans,standardized_revenue,669.42912375,2,-0.334920864477,False,0.227272727273,0.24262295082,0.0153502235469,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New York,2024,2023,winter_wheat,standardized_revenue,627.0859944,3,-0.789551067642,False,0.0974025974026,0.0885245901639,-0.00887800723866,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Carolina,2023,2022,corn,standardized_revenue,875.16286704,1,1.13815303241,True,0.273333333333,0.309446254072,0.0361129207383,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Carolina,2023,2022,soybeans,standardized_revenue,556.693320645,3,-0.737764856389,False,0.566666666667,0.534201954397,-0.0324647122693,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Carolina,2023,2022,winter_wheat,standardized_revenue,613.9688544,2,-0.40038817602,False,0.16,0.156351791531,-0.00364820846906,3,3,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Carolina,2024,2023,corn,standardized_revenue,744.5719638,1,1.14301450299,True,0.309446254072,0.303754266212,-0.00569198786006,2,2,0,2,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Carolina,2024,2023,soybeans,standardized_revenue,505.353358125,3,-0.713417027307,False,0.534201954397,0.556313993174,0.0221120387767,1,1,0,1,-2,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Carolina,2024,2023,winter_wheat,standardized_revenue,541.926168,2,-0.42959747568,False,0.156351791531,0.139931740614,-0.0164200509166,3,3,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Dakota,2023,2022,corn,standardized_revenue,902.9458152,1,1.13906737008,True,0.336950314106,0.389235944258,0.0522856301513,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Dakota,2023,2022,soybeans,standardized_revenue,506.08483695,3,-0.733528028893,False,0.651056539121,0.595867371456,-0.0551891676645,1,1,0,2,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Dakota,2023,2022,winter_wheat,standardized_revenue,575.595801,2,-0.405539341186,False,0.0119931467733,0.0148966842864,0.00290353751313,3,3,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Dakota,2024,2023,corn,standardized_revenue,724.3115022,1,1.1487045433,True,0.389235944258,0.370023419204,-0.0192125250538,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Dakota,2024,2023,soybeans,standardized_revenue,465.975174375,2,-0.472576026128,False,0.595867371456,0.618266978923,0.0223996074667,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Dakota,2024,2023,winter_wheat,standardized_revenue,433.5409344,3,-0.676128517171,False,0.0148966842864,0.0117096018735,-0.00318708241286,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Ohio,2023,2022,corn,standardized_revenue,1298.85282648,1,1.15150655454,True,0.377358490566,0.4,0.022641509434,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Ohio,2023,2022,soybeans,standardized_revenue,802.505955735,2,-0.501426356553,False,0.566037735849,0.527777777778,-0.0382599580713,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Ohio,2023,2022,winter_wheat,standardized_revenue,757.86780465,3,-0.650080197984,False,0.0566037735849,0.0722222222222,0.0156184486373,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Ohio,2024,2023,corn,standardized_revenue,1002.8928492,1,1.13137024237,True,0.4,0.379041248606,-0.0209587513935,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Ohio,2024,2023,soybeans,standardized_revenue,761.3115525,2,-0.365682543659,False,0.527777777778,0.562987736901,0.035209959123,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Ohio,2024,2023,winter_wheat,standardized_revenue,696.762216,3,-0.765687698707,False,0.0722222222222,0.0579710144928,-0.0142512077295,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Oklahoma,2023,2022,corn,standardized_revenue,847.37991888,1,1.15405487418,True,0.0673724735322,0.0722222222222,0.00484974868998,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Oklahoma,2023,2022,soybeans,standardized_revenue,245.81263509,3,-0.610464101751,False,0.104908565929,0.0851851851852,-0.0197233807436,2,2,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Oklahoma,2023,2022,winter_wheat,standardized_revenue,268.6113738,2,-0.543590772424,False,0.827718960539,0.842592592593,0.0148736320536,1,1,0,3,1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Oklahoma,2024,2023,corn,standardized_revenue,754.7021946,1,1.12613070614,True,0.0722222222222,0.0848256361923,0.01260341397,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Oklahoma,2024,2023,soybeans,standardized_revenue,341.2775925,2,-0.341994720671,False,0.0851851851852,0.0951932139491,0.0100080287639,2,2,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Oklahoma,2024,2023,winter_wheat,standardized_revenue,216.7704672,3,-0.784135985473,False,0.842592592593,0.819981149859,-0.022611442734,1,1,0,2,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Pennsylvania,2023,2022,corn,standardized_revenue,972.4031856,1,1.1280936929,True,0.539682539683,0.550264550265,0.010582010582,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Pennsylvania,2023,2022,soybeans,standardized_revenue,621.76137111,3,-0.777479423689,False,0.31746031746,0.301587301587,-0.015873015873,2,2,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Pennsylvania,2023,2022,winter_wheat,standardized_revenue,700.30822455,2,-0.350614269213,False,0.142857142857,0.148148148148,0.00529100529101,3,3,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Pennsylvania,2024,2023,corn,standardized_revenue,795.2231178,1,1.145300423,True,0.550264550265,0.538043478261,-0.0122210720037,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Pennsylvania,2024,2023,soybeans,standardized_revenue,616.92487875,2,-0.445311270827,False,0.301587301587,0.33152173913,0.0299344375431,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Pennsylvania,2024,2023,winter_wheat,standardized_revenue,588.3769824,3,-0.69998915217,False,0.148148148148,0.130434782609,-0.0177133655395,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Carolina,2023,2022,corn,standardized_revenue,847.37991888,1,1.15405783284,True,0.378698224852,0.419540229885,0.040842005033,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Carolina,2023,2022,soybeans,standardized_revenue,535.00397049,3,-0.610388905186,False,0.479289940828,0.454022988506,-0.0252669523227,1,1,0,2,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Carolina,2023,2022,winter_wheat,standardized_revenue,546.81601095,2,-0.543668927651,False,0.14201183432,0.126436781609,-0.0155750527103,3,3,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Carolina,2024,2023,corn,standardized_revenue,759.76731,1,1.13335135821,True,0.419540229885,0.4125,-0.00704022988506,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Carolina,2024,2023,soybeans,standardized_revenue,511.91638875,2,-0.375270286987,False,0.454022988506,0.4875,0.0334770114943,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Carolina,2024,2023,winter_wheat,standardized_revenue,449.0245392,3,-0.758081071224,False,0.126436781609,0.1,-0.0264367816092,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2023,2022,corn,standardized_revenue,916.83728928,1,1.14757324399,True,0.492294520548,0.511363636364,0.0190691158157,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2023,2022,soybeans,standardized_revenue,549.46353726,2,-0.462850887219,False,0.436643835616,0.413961038961,-0.0226827966554,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2023,2022,winter_wheat,standardized_revenue,498.8496942,3,-0.684722356776,False,0.0710616438356,0.0746753246753,0.00361368083971,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2024,2023,corn,standardized_revenue,769.8975408,1,0.982036538252,True,0.511363636364,0.48321048321,-0.0281531531532,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2024,2023,soybeans,standardized_revenue,577.546695,2,0.0350075649862,False,0.413961038961,0.446355446355,0.0323944073944,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2024,2023,winter_wheat,standardized_revenue,363.8647128,3,-1.01704410324,False,0.0746753246753,0.0704340704341,-0.00424125424125,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2023,2022,corn,standardized_revenue,902.9458152,1,1.15430135873,True,0.287197231834,0.312292358804,0.0250951269701,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2023,2022,soybeans,standardized_revenue,694.05920496,3,-0.603442882065,False,0.570934256055,0.531561461794,-0.0393727942613,1,1,0,2,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2023,2022,winter_wheat,standardized_revenue,700.30822455,2,-0.550858476667,False,0.141868512111,0.156146179402,0.0142776672913,3,3,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2024,2023,corn,standardized_revenue,876.2649642,1,1.13501369366,True,0.312292358804,0.241379310345,-0.0709130484592,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2024,2023,soybeans,standardized_revenue,669.42912375,2,-0.383637500826,False,0.531561461794,0.627586206897,0.0960247451025,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2024,2023,winter_wheat,standardized_revenue,619.344192,3,-0.751376192836,False,0.156146179402,0.131034482759,-0.0251116966434,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2023,2022,corn,standardized_revenue,659.8450188,1,1.15469444157,True,0.282708744247,0.277008310249,-0.0057004339979,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2023,2022,soybeans,standardized_revenue,289.1913354,2,-0.574097611661,False,0.0203813280736,0.0138504155125,-0.00653091256117,3,3,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2023,2022,winter_wheat,standardized_revenue,287.7979005,3,-0.580596829906,False,0.696909927679,0.709141274238,0.0122313465591,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2024,2023,corn,standardized_revenue,617.9440788,1,1.14697428441,True,0.277008310249,0.277419354839,0.000411044589402,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2024,2023,soybeans,standardized_revenue,328.15153125,2,-0.45799907713,False,0.0138504155125,0.0129032258065,-0.000947189706014,3,3,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2024,2023,winter_wheat,standardized_revenue,286.4466888,3,-0.688975207281,False,0.709141274238,0.709677419355,0.000536145116612,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2023,2022,corn,standardized_revenue,1159.93808568,1,1.14942776595,True,0.3359375,0.388235294118,0.0522977941176,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2023,2022,soybeans,standardized_revenue,592.84223757,3,-0.670169936485,False,0.484375,0.454901960784,-0.0294730392157,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2023,2022,winter_wheat,standardized_revenue,652.3419078,2,-0.479257829463,False,0.1796875,0.156862745098,-0.022824754902,3,3,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2024,2023,corn,standardized_revenue,795.2231178,1,1.08186092401,True,0.388235294118,0.377049180328,-0.0111861137898,2,2,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2024,2023,soybeans,standardized_revenue,498.7903275,3,-0.890476890723,False,0.454901960784,0.5,0.0450980392157,1,1,0,2,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Virginia,2024,2023,winter_wheat,standardized_revenue,603.8605872,2,-0.191384033283,False,0.156862745098,0.122950819672,-0.0339119254259,3,3,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2023,2022,corn,standardized_revenue,1250.2326672,1,1.15276151652,True,0.61320754717,0.625978090767,0.012770543597,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2023,2022,soybeans,standardized_revenue,780.81660558,2,-0.518452660335,False,0.339622641509,0.330203442879,-0.00941919862993,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2023,2022,winter_wheat,standardized_revenue,748.2745413,3,-0.634308856182,False,0.0471698113208,0.0438184663537,-0.00335134496708,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2024,2023,corn,standardized_revenue,891.4603104,1,1.115523558,True,0.625978090767,0.608272506083,-0.0177055846841,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2024,2023,soybeans,standardized_revenue,669.42912375,2,-0.299487905646,False,0.330203442879,0.348742903487,0.0185394606079,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Wisconsin,2024,2023,winter_wheat,standardized_revenue,588.3769824,3,-0.816035652356,False,0.0438184663537,0.0429845904298,-0.000833875923832,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Alabama,2023,2022,corn,total_cost_margin,-174.95111106,3,-0.771133081275,False,0.357142857143,0.372881355932,0.0157384987893,2,2,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Alabama,2023,2022,soybeans,total_cost_margin,-80.59413087,2,-0.358755518838,False,0.428571428571,0.395480225989,-0.0330912025827,1,1,0,3,1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Alabama,2023,2022,winter_wheat,total_cost_margin,260.02567107,1,1.12988860011,True,0.214285714286,0.231638418079,0.0173527037934,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Alabama,2024,2023,corn,total_cost_margin,-104.93642535,2,-0.53810913284,False,0.372881355932,0.364864864865,-0.00801649106734,2,2,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Alabama,2024,2023,soybeans,total_cost_margin,-117.64039365,3,-0.61572163176,False,0.395480225989,0.486486486486,0.0910062604978,1,1,0,2,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Alabama,2024,2023,winter_wheat,total_cost_margin,172.0080246,1,1.1538307646,True,0.231638418079,0.148648648649,-0.0829897694304,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Arkansas,2023,2022,corn,total_cost_margin,207.06442614,1,1.15468750738,True,0.172749391727,0.209359605911,0.0366102141838,2,2,0,3,2,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Arkansas,2023,2022,soybeans,total_cost_margin,78.4611036,2,-0.572592940656,False,0.773722627737,0.733990147783,-0.039732479954,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Arkansas,2023,2022,winter_wheat,total_cost_margin,77.75366742,3,-0.582094566725,False,0.0535279805353,0.0566502463054,0.00312226577014,3,3,0,1,-2,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Arkansas,2024,2023,corn,total_cost_margin,-8.69923275,3,-1.14458082534,False,0.209359605911,0.135869565217,-0.0734900406939,2,2,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Arkansas,2024,2023,soybeans,total_cost_margin,26.7462801,2,0.440187987655,False,0.733990147783,0.828804347826,0.0948142000428,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Arkansas,2024,2023,winter_wheat,total_cost_margin,32.6555814,1,0.704392837687,True,0.0566502463054,0.0353260869565,-0.0213241593489,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Delaware,2023,2022,corn,total_cost_margin,186.22721502,2,0.234449308074,False,0.4,0.432098765432,0.0320987654321,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Delaware,2023,2022,soybeans,total_cost_margin,-51.67499733,3,-1.09639529364,False,0.4,0.37037037037,-0.0296296296296,1,2,1,3,0,True,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Delaware,2023,2022,winter_wheat,total_cost_margin,298.39872447,1,0.861945985565,True,0.2,0.197530864198,-0.00246913580247,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Delaware,2024,2023,corn,total_cost_margin,21.69145965,2,-0.306298922629,False,0.432098765432,0.423076923077,-0.00902184235518,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Delaware,2024,2023,soybeans,total_cost_margin,-78.2622099,3,-0.811026729792,False,0.37037037037,0.397435897436,0.0270655270655,2,2,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Delaware,2024,2023,winter_wheat,total_cost_margin,303.6186654,1,1.11732565242,True,0.197530864198,0.179487179487,-0.0180436847104,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Georgia,2023,2022,corn,total_cost_margin,220.95590022,1,0.858024929178,True,0.532051282051,0.577380952381,0.0453296703297,1,1,0,2,1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Georgia,2023,2022,soybeans,total_cost_margin,-80.59413087,3,-1.09822462503,False,0.211538461538,0.190476190476,-0.0210622710623,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Georgia,2023,2022,winter_wheat,total_cost_margin,125.71998417,2,0.240199695852,False,0.25641025641,0.232142857143,-0.0242673992674,2,2,0,1,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Georgia,2024,2023,corn,total_cost_margin,-54.28527135,2,-0.0400420854523,False,0.577380952381,0.54347826087,-0.0339026915114,1,1,0,3,1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Georgia,2024,2023,soybeans,total_cost_margin,-117.64039365,3,-0.979377513179,False,0.190476190476,0.246376811594,0.055900621118,3,2,-1,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Georgia,2024,2023,winter_wheat,total_cost_margin,17.1719766,1,1.01941959863,True,0.232142857143,0.210144927536,-0.0219979296066,2,3,1,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Illinois,2023,2022,corn,total_cost_margin,491.83964478,1,1.08271794743,True,0.485393258427,0.500223313979,0.0148300555525,1,1,0,3,2,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Illinois,2023,2022,soybeans,total_cost_margin,237.51633807,3,-0.88890952362,False,0.485393258427,0.462259937472,-0.0231333209549,1,2,1,2,-1,True,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
