state,year,crop,ranking_definition,score,score_rank,planted_acres_1000,acreage_rank,observed_acreage_share,score_top,acreage_top,decision_year,lag_year,prior_score,prior_score_rank,prior_acreage_share,prior_acreage_rank,prior_score_top,prior_acreage_top,acreage_share_change,score_rank_change,acreage_rank_change,timing_status
Indiana,2017,corn,operating_margin,331.11941012,2,5350,2,0.461604831752,False,False,2017,2016,298.80588276,2,0.483592400691,2,False,False,-0.0219875689393,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2017,soybeans,operating_margin,439.00132352,1,5950,1,0.513373597929,True,True,2017,2016,501.41671272,1,0.487910189983,1,True,True,0.0254634079465,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2017,winter_wheat,operating_margin,297.29593478,3,290,3,0.0250215703192,False,False,2017,2016,273.85529094,3,0.0284974093264,3,False,False,-0.00347583900718,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2018,corn,operating_margin,391.81942125,2,5350,2,0.460809646856,False,False,2018,2017,331.11941012,2,0.461604831752,2,False,False,-0.000795184895351,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2018,soybeans,operating_margin,395.410943125,1,5950,1,0.512489233419,True,True,2018,2017,439.00132352,1,0.513373597929,1,True,True,-0.000884364509783,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2018,winter_wheat,operating_margin,301.25060875,3,310,3,0.0267011197244,False,False,2018,2017,297.29593478,3,0.0250215703192,3,False,False,0.00167954940513,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2019,corn,operating_margin,377.76537332,1,5000,2,0.465983224604,True,False,2019,2018,391.81942125,2,0.460809646856,2,False,False,0.00517357774776,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2019,soybeans,operating_margin,308.4650346,2,5400,1,0.503261882572,False,True,2019,2018,395.410943125,1,0.512489233419,1,True,True,-0.00922735084724,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2019,winter_wheat,operating_margin,190.73544005,3,330,3,0.0307548928239,False,False,2019,2018,301.25060875,3,0.0267011197244,3,False,False,0.00405377309948,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2020,corn,operating_margin,431.03671831,2,5400,2,0.471615720524,False,False,2020,2019,377.76537332,1,0.465983224604,2,True,False,0.0056324959201,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2020,soybeans,operating_margin,474.54884661,1,5750,1,0.502183406114,True,True,2020,2019,308.4650346,2,0.503261882572,1,False,True,-0.00107847645869,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2020,winter_wheat,operating_margin,242.14075186,3,300,3,0.0262008733624,False,False,2020,2019,190.73544005,3,0.0307548928239,3,False,False,-0.00455401946141,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2021,corn,operating_margin,735.48010396,1,5400,2,0.474100087796,True,False,2021,2020,431.03671831,2,0.471615720524,2,False,False,0.0024843672723,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2021,soybeans,operating_margin,600.84506006,2,5650,1,0.496049165935,False,True,2021,2020,474.54884661,1,0.502183406114,1,True,True,-0.00613424017851,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2021,winter_wheat,operating_margin,497.70975429,3,340,3,0.0298507462687,False,False,2021,2020,242.14075186,3,0.0262008733624,3,False,False,0.00364987290621,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2022,corn,operating_margin,763.27004457,1,5250,2,0.460930640913,True,False,2022,2021,735.48010396,1,0.474100087796,2,True,False,-0.0131694468832,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2022,soybeans,operating_margin,544.345343685,3,5850,1,0.513608428446,False,True,2022,2021,600.84506006,2,0.496049165935,1,False,True,0.017559262511,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2022,winter_wheat,operating_margin,578.76854508,2,290,3,0.0254609306409,False,False,2022,2021,497.70975429,3,0.0298507462687,3,False,False,-0.00438981562774,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2023,corn,operating_margin,534.3284949,2,5450,2,0.479964773228,False,False,2023,2022,763.27004457,1,0.460930640913,2,True,False,0.0190341323146,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2023,soybeans,operating_margin,524.5482924,3,5500,1,0.484368119771,False,True,2023,2022,544.345343685,3,0.513608428446,1,False,True,-0.029240308675,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2023,winter_wheat,operating_margin,537.5611092,1,405,3,0.0356671070013,True,False,2023,2022,578.76854508,2,0.0254609306409,3,False,False,0.0102061763604,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2024,corn,operating_margin,351.4,1,5200,2,0.459770114943,True,False,2024,2023,534.3284949,2,0.479964773228,2,False,False,-0.0201946582851,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2024,soybeans,operating_margin,341.72,2,5800,1,0.512820512821,False,True,2024,2023,524.5482924,3,0.484368119771,1,False,True,0.0284523930495,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Indiana,2024,winter_wheat,operating_margin,338.94,3,310,3,0.027409372237,False,False,2024,2023,537.5611092,1,0.0356671070013,3,True,False,-0.00825773476436,2,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Iowa,2017,corn,operating_margin,422.62067712,2,13300,1,0.570423743352,False,True,2017,2016,427.80658536,2,0.593383137673,1,False,True,-0.0229593943212,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Iowa,2017,soybeans,operating_margin,474.62922944,1,10000,2,0.428890032596,True,False,2017,2016,532.32721542,1,0.405549626467,2,True,False,0.0233404061282,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Iowa,2017,winter_wheat,operating_margin,260.43948038,3,16,3,0.000686224052153,False,False,2017,2016,181.39825242,3,0.00106723585912,3,False,False,-0.000381011806972,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Iowa,2018,corn,operating_margin,421.72586775,1,13200,1,0.568573397657,True,True,2018,2017,422.62067712,2,0.570423743352,1,False,True,-0.00185034569542,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Iowa,2018,soybeans,operating_margin,379.27720225,2,10000,2,0.430737422467,False,False,2018,2017,474.62922944,1,0.428890032596,2,True,False,0.00184738987162,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Iowa,2018,winter_wheat,operating_margin,216.6405995,3,16,3,0.000689179875948,False,False,2018,2017,260.43948038,3,0.000686224052153,3,False,False,2.95582379459e-06,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2017,corn,operating_margin,131.48028212,3,5500,2,0.301369863014,False,False,2017,2016,165.50515674,2,0.28895184136,2,False,False,0.0124180216539,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2017,soybeans,operating_margin,243.04784096,1,5150,3,0.282191780822,True,False,2017,2016,383.95680246,1,0.229461756374,3,True,False,0.052730024448,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2017,winter_wheat,operating_margin,137.58463238,2,7600,1,0.416438356164,False,True,2017,2016,150.57923958,3,0.481586402266,1,False,True,-0.0651480461019,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2018,corn,operating_margin,135.47845125,2,5450,2,0.304469273743,False,False,2018,2017,131.48028212,3,0.301369863014,2,False,False,0.00309941072932,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2018,soybeans,operating_margin,234.073534375,1,4750,3,0.265363128492,True,False,2018,2017,243.04784096,1,0.282191780822,3,True,False,-0.0168286523303,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2018,winter_wheat,operating_margin,86.4713545,3,7700,1,0.430167597765,False,True,2018,2017,137.58463238,2,0.416438356164,1,False,True,0.013729241601,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2019,corn,operating_margin,208.58813,1,6400,2,0.354570637119,True,False,2019,2018,135.47845125,2,0.304469273743,2,False,False,0.0501013633761,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2019,soybeans,operating_margin,208.103469345,2,4550,3,0.252077562327,False,False,2019,2018,234.073534375,1,0.265363128492,3,True,False,-0.0132855661648,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2019,winter_wheat,operating_margin,133.80315045,3,7100,1,0.393351800554,False,True,2019,2018,86.4713545,3,0.430167597765,1,False,True,-0.0368157972113,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2020,corn,operating_margin,199.1376791,2,6100,2,0.348571428571,False,False,2020,2019,208.58813,1,0.354570637119,2,True,False,-0.00599920854768,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2020,soybeans,operating_margin,263.58168639,1,4800,3,0.274285714286,True,False,2020,2019,208.103469345,2,0.252077562327,3,False,False,0.0222081519588,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2020,winter_wheat,operating_margin,102.45348761,3,6600,1,0.377142857143,False,True,2020,2019,133.80315045,3,0.393351800554,1,False,True,-0.0162089434112,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2021,corn,operating_margin,406.7992642,1,5700,2,0.319327731092,True,False,2021,2020,199.1376791,2,0.348571428571,2,False,False,-0.029243697479,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2021,soybeans,operating_margin,323.47140126,2,4850,3,0.271708683473,False,False,2021,2020,263.58168639,1,0.274285714286,3,True,False,-0.00257703081232,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2021,winter_wheat,operating_margin,242.89875246,3,7300,1,0.408963585434,False,True,2021,2020,102.45348761,3,0.377142857143,1,False,True,0.0318207282913,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2022,corn,operating_margin,242.33976657,1,5500,2,0.3081232493,True,False,2022,2021,406.7992642,1,0.319327731092,2,True,False,-0.0112044817927,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2022,soybeans,operating_margin,110.558340585,3,5050,3,0.282913165266,False,False,2022,2021,323.47140126,2,0.271708683473,3,False,False,0.0112044817927,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2022,winter_wheat,operating_margin,156.66495768,2,7300,1,0.408963585434,False,True,2022,2021,242.89875246,3,0.408963585434,1,False,True,0,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2023,corn,operating_margin,108.8588013,1,5750,2,0.314551422319,True,False,2023,2022,242.33976657,1,0.3081232493,2,True,False,0.00642817301975,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2023,soybeans,operating_margin,65.13614865,3,4430,3,0.242341356674,False,False,2023,2022,110.558340585,3,0.282913165266,3,False,False,-0.0405718085921,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2023,winter_wheat,operating_margin,96.2783724,2,8100,1,0.443107221007,False,True,2023,2022,156.66495768,2,0.408963585434,1,False,True,0.0341436355724,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2024,corn,operating_margin,77.47,3,6300,2,0.341833966359,False,False,2024,2023,108.8588013,1,0.314551422319,2,True,False,0.0272825440397,2,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2024,soybeans,operating_margin,103.64,1,4530,3,0.24579489962,True,False,2024,2023,65.13614865,3,0.242341356674,3,False,False,0.00345354294622,-2,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2024,winter_wheat,operating_margin,84.1,2,7600,1,0.412371134021,False,True,2024,2023,96.2783724,2,0.443107221007,1,False,True,-0.0307360869859,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2017,corn,operating_margin,322.80111312,2,1320,2,0.352,False,False,2017,2016,238.60555488,3,0.394736842105,2,False,False,-0.0427368421053,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2017,soybeans,operating_margin,427.12535488,1,1950,1,0.52,True,True,2017,2016,408.68520462,1,0.471052631579,1,True,True,0.0489473684211,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2017,winter_wheat,operating_margin,315.72416198,3,480,3,0.128,False,False,2017,2016,268.7187888,2,0.134210526316,3,False,False,-0.00621052631579,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2018,corn,operating_margin,332.00652825,1,1340,2,0.353562005277,True,False,2018,2017,322.80111312,2,0.352,2,False,False,0.00156200527704,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2018,soybeans,operating_margin,325.498066,2,2000,1,0.527704485488,False,True,2018,2017,427.12535488,1,0.52,1,True,True,0.00770448548813,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2018,winter_wheat,operating_margin,268.7082975,3,450,3,0.118733509235,False,False,2018,2017,315.72416198,3,0.128,3,False,False,-0.00926649076517,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2019,corn,operating_margin,377.76537332,1,1550,2,0.417789757412,True,False,2019,2018,332.00652825,1,0.353562005277,2,True,False,0.0642277521354,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2019,soybeans,operating_margin,255.64315815,3,1700,1,0.458221024259,False,True,2019,2018,325.498066,2,0.527704485488,1,False,True,-0.0694834612294,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2019,winter_wheat,operating_margin,270.44064549,2,460,3,0.123989218329,False,False,2019,2018,268.7082975,3,0.118733509235,3,False,False,0.00525570909401,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2020,corn,operating_margin,417.9103576,2,1470,2,0.383812010444,False,False,2020,2019,377.76537332,1,0.417789757412,2,True,False,-0.0339777469685,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2020,soybeans,operating_margin,427.66725545,1,1850,1,0.483028720627,True,True,2020,2019,255.64315815,3,0.458221024259,1,False,True,0.0248076963679,-2,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2020,winter_wheat,operating_margin,203.02831787,3,510,3,0.13315926893,False,False,2020,2019,270.44064549,2,0.123989218329,3,False,False,0.00917005060066,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2021,corn,operating_margin,717.87220183,1,1550,2,0.39641943734,True,False,2021,2020,417.9103576,2,0.383812010444,2,False,False,0.0126074268963,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2021,soybeans,operating_margin,552.30466977,2,1850,1,0.473145780051,False,True,2021,2020,427.66725545,1,0.483028720627,1,True,True,-0.00988294057548,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2021,winter_wheat,operating_margin,513.15284531,3,510,3,0.130434782609,False,False,2021,2020,203.02831787,3,0.13315926893,3,False,False,-0.00272448632081,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2022,corn,operating_margin,527.11498521,2,1420,2,0.364102564103,False,False,2022,2021,717.87220183,1,0.39641943734,2,True,False,-0.0323168732376,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2022,soybeans,operating_margin,450.35815968,3,1950,1,0.5,False,True,2022,2021,552.30466977,2,0.473145780051,1,False,True,0.0268542199488,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2022,winter_wheat,operating_margin,569.17528173,1,530,3,0.135897435897,True,False,2022,2021,513.15284531,3,0.130434782609,3,False,False,0.00546265328874,-2,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2023,corn,operating_margin,453.2866485,2,1600,2,0.39603960396,False,False,2023,2022,527.11498521,2,0.364102564103,2,False,False,0.0319370398578,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2023,soybeans,operating_margin,445.7919249,3,1830,1,0.45297029703,False,True,2023,2022,450.35815968,3,0.5,1,False,True,-0.0470297029703,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2023,winter_wheat,operating_margin,506.5938996,1,610,3,0.15099009901,True,False,2023,2022,569.17528173,1,0.135897435897,3,True,False,0.0150926631125,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2024,corn,operating_margin,272,1,1370,2,0.344221105528,True,False,2024,2023,453.2866485,2,0.39603960396,2,False,False,-0.0518184984328,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2024,soybeans,operating_margin,232.6,3,2050,1,0.515075376884,False,True,2024,2023,445.7919249,3,0.45297029703,1,False,True,0.0621050798547,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2024,winter_wheat,operating_margin,261.38,2,560,3,0.140703517588,False,False,2024,2023,506.5938996,1,0.15099009901,3,True,False,-0.010286581422,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Louisiana,2017,corn,operating_margin,347.75600412,2,500,2,0.279329608939,False,False,2017,2016,264.4056954,2,0.330666666667,2,False,False,-0.0513370577281,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Louisiana,2017,soybeans,operating_margin,439.00132352,1,1270,1,0.709497206704,True,True,2017,2016,390.138903,1,0.656,1,True,True,0.0534972067039,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Louisiana,2017,winter_wheat,operating_margin,125.29914758,3,20,3,0.0111731843575,False,False,2017,2016,88.9412139,3,0.0133333333333,3,False,False,-0.00216014897579,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Louisiana,2018,corn,operating_margin,323.46182925,2,460,2,0.253443526171,False,False,2018,2017,347.75600412,2,0.279329608939,2,False,False,-0.0258860827677,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Louisiana,2018,soybeans,operating_margin,325.498066,1,1340,1,0.738292011019,True,True,2018,2017,439.00132352,1,0.709497206704,1,True,True,0.0287948043154,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Louisiana,2018,winter_wheat,operating_margin,262.19983525,3,15,3,0.00826446280992,False,False,2018,2017,125.29914758,3,0.0111731843575,3,False,False,-0.00290872154762,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2017,corn,operating_margin,297.84622212,2,480,2,0.345323741007,False,False,2017,2016,208.50539094,2,0.34328358209,2,False,False,0.00204015891764,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2017,soybeans,operating_margin,403.3734176,1,500,1,0.359712230216,True,True,2017,2016,303.58949544,1,0.388059701493,1,True,True,-0.0283474712767,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2017,winter_wheat,operating_margin,278.86770758,3,410,3,0.294964028777,False,False,2017,2016,186.53475456,3,0.268656716418,3,False,False,0.0263073123591,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2018,corn,operating_margin,208.10839275,3,450,2,0.338345864662,False,False,2018,2017,297.84622212,2,0.345323741007,2,False,False,-0.00697787634554,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2018,soybeans,operating_margin,277.096843375,1,520,1,0.390977443609,True,True,2018,2017,403.3734176,1,0.359712230216,1,True,True,0.0312652133932,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2018,winter_wheat,operating_margin,249.18291075,2,360,3,0.270676691729,False,False,2018,2017,278.86770758,3,0.294964028777,3,False,False,-0.0242873370477,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2019,corn,operating_margin,340.17043036,1,510,1,0.38202247191,True,True,2019,2018,208.10839275,3,0.338345864662,2,False,False,0.0436766072485,-2,-1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2019,soybeans,operating_margin,234.51440757,3,480,2,0.359550561798,False,False,2019,2018,277.096843375,1,0.390977443609,1,True,True,-0.0314268818113,2,1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2019,winter_wheat,operating_margin,264.74741653,2,345,3,0.258426966292,False,False,2019,2018,249.18291075,2,0.270676691729,3,False,False,-0.0122497254372,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2020,corn,operating_margin,291.02220407,2,480,2,0.363636363636,False,False,2020,2019,340.17043036,1,0.38202247191,1,True,True,-0.0183861082737,1,1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2020,soybeans,operating_margin,333.90407313,1,485,1,0.367424242424,True,True,2020,2019,234.51440757,3,0.359550561798,2,False,False,0.00787368062649,-2,-1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2020,winter_wheat,operating_margin,258.90322357,3,355,3,0.268939393939,False,False,2020,2019,264.74741653,2,0.258426966292,3,False,False,0.0105124276473,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2021,corn,operating_margin,618.09408976,1,470,2,0.360153256705,True,False,2021,2020,291.02220407,2,0.363636363636,2,False,False,-0.00348310693138,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2021,soybeans,operating_margin,510.69862095,2,490,1,0.375478927203,False,True,2021,2020,333.90407313,1,0.367424242424,1,True,True,0.00805468477882,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2021,winter_wheat,operating_margin,451.38048123,3,345,3,0.264367816092,False,False,2021,2020,258.90322357,3,0.268939393939,3,False,False,-0.00457157784744,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2022,corn,operating_margin,589.62661857,1,420,2,0.324324324324,True,False,2022,2021,618.09408976,1,0.360153256705,2,True,False,-0.0358289323807,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2022,soybeans,operating_margin,334.68162552,3,520,1,0.401544401544,False,True,2022,2021,510.69862095,2,0.375478927203,1,False,True,0.0260654743413,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2022,winter_wheat,operating_margin,549.98875503,2,355,3,0.274131274131,False,False,2022,2021,451.38048123,3,0.264367816092,3,False,False,0.00976345803932,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2023,corn,operating_margin,341.8541097,2,480,1,0.372093023256,False,True,2023,2022,589.62661857,1,0.324324324324,2,True,False,0.0477686989315,1,-1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2023,soybeans,operating_margin,340.7834349,3,470,2,0.364341085271,False,False,2023,2022,334.68162552,3,0.401544401544,1,False,True,-0.0372033162731,0,1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2023,winter_wheat,operating_margin,483.3684924,1,340,3,0.263565891473,True,False,2023,2022,549.98875503,2,0.274131274131,3,False,False,-0.0105653826584,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2024,corn,operating_margin,133.05,3,440,2,0.349206349206,False,False,2024,2023,341.8541097,2,0.372093023256,1,False,True,-0.0228866740495,1,1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2024,soybeans,operating_margin,192.92,2,495,1,0.392857142857,False,True,2024,2023,340.7834349,3,0.364341085271,2,False,False,0.0285160575858,-1,-1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2024,winter_wheat,operating_margin,261.38,1,325,3,0.257936507937,True,False,2024,2023,483.3684924,1,0.263565891473,3,True,False,-0.00562938353636,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2017,corn,operating_margin,243.77729162,3,2250,2,0.449101796407,False,False,2017,2016,230.00550804,3,0.472440944882,1,False,True,-0.0233391484747,0,1,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2017,soybeans,operating_margin,302.42768416,2,2280,1,0.455089820359,False,True,2017,2016,414.86730516,1,0.407480314961,2,True,False,0.0476095053987,1,-1,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2017,winter_wheat,operating_margin,328.00964678,1,480,3,0.0958083832335,True,False,2017,2016,314.94730806,2,0.120078740157,3,False,False,-0.0242703569239,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
