state,year,crop,ranking_definition,score,score_rank,planted_acres_1000,acreage_rank,observed_acreage_share,score_top,acreage_top
Mississippi,2019,winter_wheat,relative_yield,0.876865671642,3,45,3,0.0190274841438,False,False
Mississippi,2020,corn,relative_yield,1.05017502917,2,510,2,0.193181818182,False,False
Mississippi,2020,soybeans,relative_yield,1.05882352941,1,2090,1,0.791666666667,True,True
Mississippi,2020,winter_wheat,relative_yield,0.943025540275,3,40,3,0.0151515151515,False,False
Mississippi,2021,corn,relative_yield,1.02259887006,3,730,2,0.23973727422,False,False
Mississippi,2021,soybeans,relative_yield,1.05058365759,2,2220,1,0.729064039409,False,True
Mississippi,2021,winter_wheat,relative_yield,1.17529880478,1,95,3,0.0311986863711,True,False
Mississippi,2022,corn,relative_yield,0.951557093426,3,580,2,0.19397993311,False,False
Mississippi,2022,soybeans,relative_yield,1.08870967742,2,2310,1,0.772575250836,False,True
Mississippi,2022,winter_wheat,relative_yield,1.10638297872,1,100,3,0.0334448160535,True,False
Mississippi,2023,corn,relative_yield,1.02086858432,3,790,2,0.255663430421,False,False
Mississippi,2023,soybeans,relative_yield,1.10671936759,1,2180,1,0.705501618123,True,True
Mississippi,2023,winter_wheat,relative_yield,1.02766798419,2,120,3,0.0388349514563,False,False
Mississippi,2024,corn,relative_yield,1.03736754044,2,490,2,0.171929824561,False,False
Mississippi,2024,soybeans,relative_yield,1.10453648915,1,2300,1,0.80701754386,True,True
Mississippi,2024,winter_wheat,relative_yield,0.967117988395,3,60,3,0.0210526315789,False,False
Missouri,2016,corn,relative_yield,0.933562428408,3,3650,2,0.367203219316,False,False
Missouri,2016,soybeans,relative_yield,0.944123314066,2,5600,1,0.56338028169,False,True
Missouri,2016,winter_wheat,relative_yield,1.26582278481,1,690,3,0.069416498994,True,False
Missouri,2017,corn,relative_yield,0.962627406569,3,3400,2,0.34034034034,False,False
Missouri,2017,soybeans,relative_yield,1.00405679513,2,5950,1,0.595595595596,False,True
Missouri,2017,winter_wheat,relative_yield,1.35458167331,1,640,3,0.0640640640641,True,False
Missouri,2018,corn,relative_yield,0.793650793651,3,3500,2,0.346878097126,False,False
Missouri,2018,soybeans,relative_yield,0.872093023256,2,5850,1,0.579781962339,False,True
Missouri,2018,winter_wheat,relative_yield,1.23173277662,1,740,3,0.0733399405352,True,False
Missouri,2019,corn,relative_yield,0.925373134328,3,3200,2,0.361581920904,False,False
Missouri,2019,soybeans,relative_yield,0.970464135021,2,5100,1,0.576271186441,False,True
Missouri,2019,winter_wheat,relative_yield,1.17537313433,1,550,3,0.0621468926554,True,False
Missouri,2020,corn,relative_yield,0.997666277713,3,3450,2,0.352760736196,False,False
Missouri,2020,soybeans,relative_yield,1,2,5850,1,0.598159509202,False,True
Missouri,2020,winter_wheat,relative_yield,1.21807465619,1,480,3,0.0490797546012,True,False
Missouri,2021,corn,relative_yield,0.90395480226,3,3600,2,0.362173038229,False,False
Missouri,2021,soybeans,relative_yield,0.953307392996,2,5700,1,0.573440643863,False,True
Missouri,2021,winter_wheat,relative_yield,1.29482071713,1,640,3,0.0643863179074,True,False
Missouri,2022,corn,relative_yield,0.928489042676,2,3350,2,0.332341269841,False,False
Missouri,2022,soybeans,relative_yield,0.917338709677,3,6100,1,0.605158730159,False,True
Missouri,2022,winter_wheat,relative_yield,1.27659574468,1,630,3,0.0625,True,False
Missouri,2023,corn,relative_yield,0.862944162437,3,3850,2,0.376344086022,False,False
Missouri,2023,soybeans,relative_yield,0.948616600791,2,5600,1,0.547409579668,False,True
Missouri,2023,winter_wheat,relative_yield,1.38339920949,1,780,3,0.0762463343109,True,False
Missouri,2024,corn,relative_yield,1.02063580591,2,3450,2,0.344311377246,False,False
Missouri,2024,soybeans,relative_yield,0.966469428008,3,5900,1,0.588822355289,False,True
Missouri,2024,winter_wheat,relative_yield,1.45067698259,1,670,3,0.0668662674651,True,False
Nebraska,2016,corn,relative_yield,1.01947308133,2,9850,1,0.59987819732,False,True
Nebraska,2016,soybeans,relative_yield,1.1753371869,1,5200,2,0.316686967113,True,False
Nebraska,2016,winter_wheat,relative_yield,0.976491862568,3,1370,3,0.0834348355664,False,False
Nebraska,2017,corn,relative_yield,1.02491506229,2,9550,1,0.583384239462,False,True
Nebraska,2017,soybeans,relative_yield,1.16632860041,1,5700,2,0.34819792303,True,False
Nebraska,2017,winter_wheat,relative_yield,0.916334661355,3,1120,3,0.0684178375076,False,False
Nebraska,2018,corn,relative_yield,1.08843537415,2,9600,1,0.585365853659,False,True
Nebraska,2018,soybeans,relative_yield,1.14341085271,1,5700,2,0.34756097561,True,False
Nebraska,2018,winter_wheat,relative_yield,1.02296450939,3,1100,3,0.0670731707317,False,False
Nebraska,2019,corn,relative_yield,1.08656716418,2,10100,1,0.628500311139,False,True
Nebraska,2019,soybeans,relative_yield,1.23417721519,1,4900,2,0.304915992533,True,False
Nebraska,2019,winter_wheat,relative_yield,1.06343283582,3,1070,3,0.0665836963286,False,False
Nebraska,2020,corn,relative_yield,1.05017502917,2,10200,1,0.625766871166,False,True
Nebraska,2020,soybeans,relative_yield,1.13725490196,1,5200,2,0.319018404908,True,False
Nebraska,2020,winter_wheat,relative_yield,0.805500982318,3,900,3,0.0552147239264,False,False
Nebraska,2021,corn,relative_yield,1.09604519774,2,9900,1,0.602923264312,False,True
Nebraska,2021,soybeans,relative_yield,1.22568093385,1,5600,2,0.341047503045,True,False
Nebraska,2021,winter_wheat,relative_yield,0.97609561753,3,920,3,0.0560292326431,False,False
Nebraska,2022,corn,relative_yield,0.951557093426,2,9600,1,0.587875076546,False,True
Nebraska,2022,soybeans,relative_yield,0.987903225806,1,5750,2,0.352112676056,True,False
Nebraska,2022,winter_wheat,relative_yield,0.68085106383,3,980,3,0.0600122473974,False,False
Nebraska,2023,corn,relative_yield,1.02650874224,1,9950,1,0.609308022045,True,True
Nebraska,2023,soybeans,relative_yield,1.01778656126,2,5250,2,0.321494182486,False,False
Nebraska,2023,winter_wheat,relative_yield,0.830039525692,3,1130,3,0.0691977954685,False,False
Nebraska,2024,corn,relative_yield,1.04852203012,2,10050,1,0.614678899083,False,True
Nebraska,2024,soybeans,relative_yield,1.13412228797,1,5300,2,0.324159021407,True,False
Nebraska,2024,winter_wheat,relative_yield,1.00580270793,3,1000,3,0.0611620795107,False,False
New Jersey,2016,corn,relative_yield,0.830469644903,2,80,2,0.390243902439,False,False
New Jersey,2016,soybeans,relative_yield,0.693641618497,3,100,1,0.487804878049,False,True
New Jersey,2016,winter_wheat,relative_yield,1.15732368897,1,25,3,0.121951219512,True,False
New Jersey,2017,corn,relative_yield,0.9456398641,2,77,2,0.385,False,False
New Jersey,2017,soybeans,relative_yield,0.912778904665,3,100,1,0.5,False,True
New Jersey,2017,winter_wheat,relative_yield,1.27490039841,1,23,3,0.115,True,False
New Jersey,2018,corn,relative_yield,0.799319727891,2,72,2,0.369230769231,False,False
New Jersey,2018,soybeans,relative_yield,0.77519379845,3,105,1,0.538461538462,False,True
New Jersey,2018,winter_wheat,relative_yield,1.29436325678,1,18,3,0.0923076923077,True,False
New Jersey,2019,corn,relative_yield,0.925373134328,2,77,2,0.403141361257,False,False
New Jersey,2019,soybeans,relative_yield,0.7805907173,3,95,1,0.497382198953,False,True
New Jersey,2019,winter_wheat,relative_yield,1.23134328358,1,19,3,0.0994764397906,True,False
New Jersey,2020,corn,relative_yield,0.910151691949,2,80,2,0.402010050251,False,False
New Jersey,2020,soybeans,relative_yield,0.901960784314,3,94,1,0.472361809045,False,True
New Jersey,2020,winter_wheat,relative_yield,1.3163064833,1,25,3,0.125628140704,True,False
New Jersey,2021,corn,relative_yield,0.920903954802,2,78,2,0.388059701493,False,False
New Jersey,2021,soybeans,relative_yield,0.894941634241,3,100,1,0.497512437811,False,True
New Jersey,2021,winter_wheat,relative_yield,1.33466135458,1,23,3,0.114427860697,True,False
New Jersey,2022,corn,relative_yield,0.657439446367,2,68,2,0.333333333333,False,False
New Jersey,2022,soybeans,relative_yield,0.564516129032,3,110,1,0.539215686275,False,True
New Jersey,2022,winter_wheat,relative_yield,1.48936170213,1,26,3,0.127450980392,True,False
New Jersey,2023,corn,relative_yield,0.947546531303,2,74,2,0.355769230769,False,False
New Jersey,2023,soybeans,relative_yield,0.849802371542,3,100,1,0.480769230769,False,True
New Jersey,2023,winter_wheat,relative_yield,1.62055335968,1,34,3,0.163461538462,True,False
New York,2016,corn,relative_yield,0.73883161512,3,1100,1,0.709677419355,False,True
New York,2016,soybeans,relative_yield,0.789980732177,2,330,2,0.212903225806,False,False
New York,2016,winter_wheat,relative_yield,1.33815551537,1,120,3,0.0774193548387,True,False
New York,2017,corn,relative_yield,0.911664779162,3,1000,1,0.709219858156,False,True
New York,2017,soybeans,relative_yield,0.912778904665,2,270,2,0.191489361702,False,False
New York,2017,winter_wheat,relative_yield,1.33466135458,1,140,3,0.0992907801418,True,False
New York,2018,corn,relative_yield,0.901360544218,3,1100,1,0.714285714286,False,True
New York,2018,soybeans,relative_yield,1.01744186047,2,330,2,0.214285714286,False,False
New York,2018,winter_wheat,relative_yield,1.44050104384,1,110,3,0.0714285714286,True,False
New York,2019,corn,relative_yield,0.94328358209,3,1020,1,0.758364312268,False,True
New York,2019,soybeans,relative_yield,1.01265822785,2,235,2,0.174721189591,False,False
New York,2019,winter_wheat,relative_yield,1.17537313433,1,90,3,0.0669144981413,True,False
New York,2020,corn,relative_yield,0.915985997666,3,1030,1,0.688963210702,False,True
New York,2020,soybeans,relative_yield,1,2,315,2,0.210702341137,False,False
New York,2020,winter_wheat,relative_yield,1.29666011788,1,150,3,0.100334448161,True,False
New York,2021,corn,relative_yield,0.943502824859,3,1050,1,0.686274509804,False,True
New York,2021,soybeans,relative_yield,1.03112840467,2,325,2,0.212418300654,False,False
New York,2021,winter_wheat,relative_yield,1.53386454183,1,155,3,0.101307189542,True,False
New York,2022,corn,relative_yield,0.818915801615,3,1010,1,0.673333333333,False,True
New York,2022,soybeans,relative_yield,0.907258064516,2,350,2,0.233333333333,False,False
New York,2022,winter_wheat,relative_yield,1.53191489362,1,140,3,0.0933333333333,True,False
New York,2023,corn,relative_yield,0.896785109983,3,1040,1,0.675324675325,False,True
New York,2023,soybeans,relative_yield,1.00790513834,2,350,2,0.227272727273,False,False
New York,2023,winter_wheat,relative_yield,1.60079051383,1,150,3,0.0974025974026,True,False
New York,2024,corn,relative_yield,0.942554378137,3,1020,1,0.668852459016,False,True
New York,2024,soybeans,relative_yield,1.00591715976,2,370,2,0.24262295082,False,False
New York,2024,winter_wheat,relative_yield,1.45067698259,1,135,3,0.0885245901639,True,False
North Carolina,2016,corn,relative_yield,0.73883161512,2,1000,2,0.32154340836,False,False
North Carolina,2016,soybeans,relative_yield,0.674373795761,3,1690,1,0.543408360129,False,True
North Carolina,2016,winter_wheat,relative_yield,0.741410488246,1,420,3,0.135048231511,True,False
North Carolina,2017,corn,relative_yield,0.804077010193,3,890,2,0.292763157895,False,False
North Carolina,2017,soybeans,relative_yield,0.811359026369,2,1700,1,0.559210526316,False,True
North Carolina,2017,winter_wheat,relative_yield,1.09561752988,1,450,3,0.148026315789,True,False
North Carolina,2018,corn,relative_yield,0.640589569161,3,910,2,0.301324503311,False,False
North Carolina,2018,soybeans,relative_yield,0.658914728682,2,1650,1,0.546357615894,False,True
North Carolina,2018,winter_wheat,relative_yield,1.18997912317,1,460,3,0.152317880795,True,False
North Carolina,2019,corn,relative_yield,0.662686567164,3,990,2,0.351063829787,False,False
North Carolina,2019,soybeans,relative_yield,0.738396624473,2,1540,1,0.54609929078,False,True
North Carolina,2019,winter_wheat,relative_yield,1.0447761194,1,290,3,0.102836879433,True,False
North Carolina,2020,corn,relative_yield,0.659276546091,3,990,2,0.325657894737,False,False
North Carolina,2020,soybeans,relative_yield,0.745098039216,2,1600,1,0.526315789474,False,True
North Carolina,2020,winter_wheat,relative_yield,1.17878192534,1,450,3,0.148026315789,True,False
North Carolina,2021,corn,relative_yield,0.841807909605,2,960,2,0.313725490196,False,False
North Carolina,2021,soybeans,relative_yield,0.778210116732,3,1650,1,0.539215686275,False,True
North Carolina,2021,winter_wheat,relative_yield,1.11553784861,1,450,3,0.147058823529,True,False
North Carolina,2022,corn,relative_yield,0.726643598616,3,820,2,0.273333333333,False,False
North Carolina,2022,soybeans,relative_yield,0.776209677419,2,1700,1,0.566666666667,False,True
North Carolina,2022,winter_wheat,relative_yield,1.36170212766,1,480,3,0.16,True,False
North Carolina,2023,corn,relative_yield,0.82910321489,2,950,2,0.309446254072,False,False
North Carolina,2023,soybeans,relative_yield,0.760869565217,3,1640,1,0.534201954397,False,True
North Carolina,2023,winter_wheat,relative_yield,1.38339920949,1,480,3,0.156351791531,True,False
North Carolina,2024,corn,relative_yield,0.485220301171,3,890,2,0.303754266212,False,False
North Carolina,2024,soybeans,relative_yield,0.769230769231,2,1630,1,0.556313993174,False,True
North Carolina,2024,winter_wheat,relative_yield,1.10251450677,1,410,3,0.139931740614,True,False
North Dakota,2016,corn,relative_yield,0.904925544101,1,3450,2,0.358255451713,True,False
North Dakota,2016,soybeans,relative_yield,0.799614643545,3,6050,1,0.628245067497,False,True
North Dakota,2016,winter_wheat,relative_yield,0.867992766727,2,130,3,0.0134994807892,False,False
North Dakota,2017,corn,relative_yield,0.787089467724,1,3420,2,0.322946175637,True,False
North Dakota,2017,soybeans,relative_yield,0.699797160243,3,7100,1,0.67044381492,False,True
North Dakota,2017,winter_wheat,relative_yield,0.737051792829,2,70,3,0.00661000944287,False,False
North Dakota,2018,corn,relative_yield,0.867346938776,2,3150,2,0.310804144055,False,False
North Dakota,2018,soybeans,relative_yield,0.687984496124,3,6900,1,0.680809077454,False,True
North Dakota,2018,winter_wheat,relative_yield,0.897703549061,1,85,3,0.00838677849038,True,False
North Dakota,2019,corn,relative_yield,0.782089552239,2,3500,2,0.381056069679,False,False
North Dakota,2019,soybeans,relative_yield,0.664556962025,3,5600,1,0.609689711486,False,True
North Dakota,2019,winter_wheat,relative_yield,0.988805970149,1,85,3,0.00925421883506,True,False
North Dakota,2020,corn,relative_yield,0.810968494749,2,1950,2,0.251937984496,False,False
North Dakota,2020,soybeans,relative_yield,0.666666666667,3,5750,1,0.742894056848,False,True
North Dakota,2020,winter_wheat,relative_yield,0.962671905697,1,40,3,0.00516795865633,True,False
North Dakota,2021,corn,relative_yield,0.593220338983,2,4100,2,0.358391608392,False,False
North Dakota,2021,soybeans,relative_yield,0.496108949416,3,7250,1,0.633741258741,False,True
North Dakota,2021,winter_wheat,relative_yield,0.657370517928,1,90,3,0.00786713286713,True,False
North Dakota,2022,corn,relative_yield,0.749711649366,2,2950,2,0.336950314106,False,False
North Dakota,2022,soybeans,relative_yield,0.70564516129,3,5700,1,0.651056539121,False,True
North Dakota,2022,winter_wheat,relative_yield,1.27659574468,1,105,3,0.0119931467733,True,False
North Dakota,2023,corn,relative_yield,0.806542583192,2,4050,2,0.389235944258,False,False
North Dakota,2023,soybeans,relative_yield,0.701581027668,3,6200,1,0.595867371456,False,True
North Dakota,2023,winter_wheat,relative_yield,1.10671936759,1,155,3,0.0148966842864,True,False
North Dakota,2024,corn,relative_yield,0.831009481316,2,3950,2,0.370023419204,False,False
North Dakota,2024,soybeans,relative_yield,0.739644970414,3,6600,1,0.618266978923,False,True
North Dakota,2024,winter_wheat,relative_yield,1.04448742747,1,125,3,0.0117096018735,True,False
Ohio,2016,corn,relative_yield,0.910652920962,3,3550,2,0.395322939866,False,False
Ohio,2016,soybeans,relative_yield,1.05009633911,2,4850,1,0.54008908686,False,True
Ohio,2016,winter_wheat,relative_yield,1.44665461121,1,580,3,0.0645879732739,True,False
Ohio,2017,corn,relative_yield,1.00226500566,3,3400,2,0.378197997775,False,False
Ohio,2017,soybeans,relative_yield,1.00405679513,2,5100,1,0.567296996663,False,True
Ohio,2017,winter_wheat,relative_yield,1.47410358566,1,490,3,0.0545050055617,True,False
Ohio,2018,corn,relative_yield,1.06009070295,3,3500,2,0.389321468298,False,False
Ohio,2018,soybeans,relative_yield,1.12403100775,2,5000,1,0.55617352614,False,True
Ohio,2018,winter_wheat,relative_yield,1.56576200418,1,490,3,0.0545050055617,True,False
Ohio,2019,corn,relative_yield,0.979104477612,3,2800,2,0.368421052632,False,False
Ohio,2019,soybeans,relative_yield,1.03375527426,2,4300,1,0.565789473684,False,True
Ohio,2019,winter_wheat,relative_yield,1.0447761194,1,500,3,0.0657894736842,True,False
Ohio,2020,corn,relative_yield,0.997666277713,3,3550,2,0.393133997785,False,False
Ohio,2020,soybeans,relative_yield,1.07843137255,2,4950,1,0.548172757475,False,True
Ohio,2020,winter_wheat,relative_yield,1.39489194499,1,530,3,0.0586932447398,True,False
Ohio,2021,corn,relative_yield,1.09039548023,3,3550,2,0.393133997785,False,False
Ohio,2021,soybeans,relative_yield,1.09922178988,2,4900,1,0.542635658915,False,True
Ohio,2021,winter_wheat,relative_yield,1.69322709163,1,580,3,0.0642303433001,True,False
Ohio,2022,corn,relative_yield,1.07843137255,3,3400,2,0.377358490566,False,False
Ohio,2022,soybeans,relative_yield,1.1189516129,2,5100,1,0.566037735849,False,True
Ohio,2022,winter_wheat,relative_yield,1.68085106383,1,510,3,0.0566037735849,True,False
Ohio,2023,corn,relative_yield,1.11675126904,3,3600,2,0.4,False,False
Ohio,2023,soybeans,relative_yield,1.14624505929,2,4750,1,0.527777777778,False,True
Ohio,2023,winter_wheat,relative_yield,1.77865612648,1,650,3,0.0722222222222,True,False
